id,content
09937,หน้าบ้านประทานชุมชน ชอบน้ำเครื่องดูดน้ำขวางถนน เอาไม้วาง รถขับมากลางคืนมองไม่เห็น ยางจะเเตกจะคว่ำ
09938,"4 สิงหาคม 2565 
  เรื่อง ขอความอนุเคราะห์แก้ไขไฟฟ้าส่องสว่างถนนร่มรื่นซอย.2 แยก 4 หัวมุมหน้าบ้านเลขที่ 196
  เรียน ท่านผู้ว่าฯกรุงเทพมหานครหรือเพื่อนท่านชัชชาติ หรือท่านที่เกี่ยวข้อง
  เนื่องด้วยไฟส่องถนนร่มรื่นซอย.2 แยก 4 หัวมุมหน้าบ้านเลขที่ 196 เลขที่เสา จากบนลงล่าง จ 1,1 ดับเมื่อประมาณวัน ที่ 3 สิงหาคม.ที่ผ่านมา รายละเอียดตามภาพที่ส่งมานี้
  จึงขอความกรุณาท่านอนุเคราะห์แก้ไขให้ร่มรื่นด้วยครับผม
  ขอบพระคุณอย่างสูง มา ณ โอกาสนี้
  ร่มรื่นครับผม"
09939,มีกล่องอะไรสักอย่างห้อยๆอยู่ที่สายหน้าเซนดอร์มินิค
09940,"4 สิงหาคม 2565 
  เรื่อง ขอความอนุเคราะห์แก้ไขไฟฟ้าส่องสว่างถนนร่มรื่นซอย.2 แยก 4 หัวมุมหน้าบ้านเลขที่ 196
  เรียน ท่านผู้ว่าฯกรุงเทพมหานครหรือเพื่อนท่านชัชชาติ หรือท่านที่เกี่ยวข้อง
  เนื่องด้วยไฟส่องถนนร่มรื่นซอย.2 แยก 4 หัวมุมหน้าบ้านเลขที่ 196 เลขที่เสา จากบนลงล่าง จ 1,1 ดับเมื่อประมาณวัน ที่ 3 สิงหาคม.ที่ผ่านมา รายละเอียดตามภาพที่ส่งมานี้
  จึงขอความกรุณาท่านอนุเคราะห์แก้ไขให้ร่มรื่นด้วยครับผม
  ขอบพระคุณอย่างสูง มา ณ โอกาสนี้
  ร่มรื่นครับผม"
09941,สายสื่อสารพันห้อยลงมา ไม่มีระเบียบ รบกวนช่วยจัดระเบียบด้วยครับ
09942,"หน้าร้านอาหาร El Mercado ซอยไผ่สิงห์โต ยังคงจอดรถข้างทางเหมือนเดิม ยาวมาถึง 7-11 กินผิวจราจร
 จอดรับคนด้วยทำรถติดมาก
 ทั้งๆที่มีป้ายเขียนว่าห้ามจอดตลอดเวลา ลงมาดูหน่อยครับ
 แจ้งเรื่องไป 1 อาทิตย์ ก็เงียบหาย
 ไปถ่ายรูปบ่อยๆ ก็โดนพนักงานถาม
 ลงมาดูมาจัดการด้วยครับ รถติดมาก จอดเต็มไปหมด"
09943,"ศูนย์เยาวชนคลองกุ่ม 
 คนมาใช้บริการจอดรถกันเกะกะภายในซอยมากครับ
 หลายๆครั้งจอดตรงทางขึ้นสะพาน
 ซึ่งเป็นอันตรายต่อการสัญจรมาก"
09944,"ต้องการแจ้งเรื่องต้นไม้ ริมถนนสวัสดิการ2ค่ะ โดยเป็นแนวต้นไม้ระหว่าง ซ.สวัสดิการ2แยก17 - แยก19 
 
 เนื่องจากตอนนี้ ทั้งต้นไม้และหญ้าข้างทาง เริ่มขึ้นรกและยาวออกมานอกถนนแล้วค่ะ ทำให้เดินไม่สะดวกเลยค่ะ และต้นไม้เริ่มเกี่ยวหน้าเกี่ยวตาเวลาเดินผ่าน แถมยังมีหนอนตัวเล็กๆร่วงใส่ด้วยค่ะ
 
 รบกวนให้หน่วยงานที่เกี่ยวข้อง มาดำเนินการจัดการกับต้นไม้และหญ้าข้างทางให้ด้วยนะคะ ขอบคุณค่ะ"
09945,ไฟส่องทางในซ.เอกชัย10/1เสีย เธอเคยแจ้งไปแล้วเมื่อหลายอาทิตย์ก่อนแต่ยังไม่ได้รับการแก้ไข
09946,วางกรงไก่ประจำบนที่สาธารณะ จหท.เทศกิจ กรุณาออกท้องที่ดูให้ถูกระเบียบทางเท้าสาธารณะครับ
09947,อยากให้ทางเขตหนองจอกเข้ามาขุดลอกคลอง และนำผักตบชวาขึ้น เพื่อให้มีพื้นที่รับน้ำเพิ่มขึ้น และป้องกันน้ำล้นตลิ่งในช่วงหน้าฝนค่ะ
09948,"1. - พื้นถนนชำรุด ขรุขระ เป็นหลุม บ่อ เดินไม่สะดวกเลยค่ะ 
 - ไฟถนนตอนกลางคืนไม่สว่าง
 - สายไฟฟ้าพันกันน่ากลัวมากค่ะ
 
 สถานที่ หน้าซอยเอกมัย12 https://goo.gl/maps/BKzjBUqwn1rZSyTB7"
09949,อยากให้ทำถนนทางเท้า รามคำแหง 118 แยก 48-1 สะพานสูงให้ใช้งานได้ดี มีความปลอดภัยกับเด็กรักเรียน ซอยนี้รถเข้าออกเยอะมากแต่ทางเขตไม่เหลียวแล
09950,ฟุตบาธยุบ เดินสะดุดค่ะ เป็นมานานแล้ว ไม่มีการมาซ่อมแซมเลยค่ะ
09951,น้ำยังขังอยู่เลยสุขาภิบาล5ชอย3ถืงชอย5เร่งสูบให้หน่อยน้ำเหม็นเน่าแล้ว
09952,รายการที่แจ้งไปเรื่องป้ายรุกล้ำ พื้นที่สาธารณะ ยังไม่ได้รับการแก้ไขค่ะ มีแค่เจ้าหน้าที่ เทศกิจไปติดป้ายห้ามเท่านั้นค่ะ
09953,ฝากท่อระบายน้ำ ชำรุด อนาคตกลัวเกิดอันตรายกับผู้ใช้ในการเดินทาง
09954,"รถขยะ กทม ทะเบียน 67-7578 ขับชิดขวา ไม่ได้เลี้ยวขวา ออกตัวช้าๆ ขับช้าๆ เว้นระยะคันหน้าในชั่วโมงเร่งด่วน 8.39 น. เช้านี้ ที่ แยกโบสถ์แม่พระดินแดงมุ่งหน้าแยกดินแดง 
 ช่วยตักเตือนด้วยครับ เห็นประจำหลายคัน ติดนิสัยชิดขวา ไม่คิดถึงคนใช้ถนน โดยเฉพาะชั่วโมงเร่งด่วน"
09955,อยากทราบว่า จอดได้ หรือ จอดไม่ได้ ถ้าจอดได้มีเงื่อนไข วัน เวลา อย่างไรคะ
09956,รถจอดในพื้นที่ห้ามจอด ถ.นิคมมักกะสัน ทั้งสองฝั่งทำให้รถติดเพราะเสียช่องทางจราจร
09957,ซอนลาดกระบัง 14/1 หน้าบ้านผมทั้งแถบมีคนป่วยออกจากบ้านไม่ได้ ถนนเละ มาก มาขุดท่อหน้าบ้านเอารถเข้าออกไม่ได่ เอาปูนมาเทในที่ส่วนบุคคล
09958,ทางเข้าออกรถ ได้มีการวางท่อประปาใหม่นานมากแล้ว แต่ไม่ได้มีการเทปิดพื้นไว้แบบเดิม ตอนนี้เป็นหลุดลึกลงไปพอสมควรครับ
09959,แจ้งรายละเอียดสายสื่อสารร่วงหล่นจนถึงพื้นเป็นทางยาว หน้าบริเวณโรงเรียนสาธิตละอออุทิศ ถนนราชสีมา บางจุดมีมัดด้วยลวดขึ้นสนิมในระดับหัวเด็ก อาจมีข่วนหน้าหรือทิ่มตาเด็กเมื่อเด็กต้องมุดลอดสาย
09960,ซอย พหลโยธิน 34/1 ฝนตก จนหยุดทีไร มีน้ำขัง พื้นไม่เท่ากัน พื้นไม่สม่ำเสมอ ทำให้มีน้ำ มีตะไคร่ ฝัง เป็นแอ่ง เดินเข้าออกซอยลำบากมากค่ะ
09961,"การทุจริตออกเลขที่อาคาร เมื่อ 23 มิถุนายน 2563 ไม่เป็นไปตามระเบียบสำนักทะเบียนกลาง ว่าด้วยการจัดทำทะเบียนราษฎร(ฉบับที่ 7) พ.ศ.2662 ข้อ ก(2)
 และการทุจริตให้มีข่องเปิดซึ่งขัดหรือแย้งข้อบัญญัติกรุงเทพมหานคร เรื่อง ควบคุมอาคาร พ.ศ. 2544 ข้อ 54"
09962,มักจะนอนอยู่หน้าบ้านที่เป็นทาวน์เฮ้าส์ หลังสุดท้าย เพราะเขาให้อาหารมันค่ะ
09963,เป็นป้ายรถเมล์ที่มีแต่ป้ายจริงๆ อยากให้มีที่นั่งรอเหมือนป้ายอื่น เป็นแบบนี้มาหลายปีแล้ว ไม่มีใครมาปรับปรุงเลย รอรถก็นาน บางคันก็มองไม่เห็นว่าตรงนี้มีป้ายอยู่ก็ไม่จอดรับ
09964,"อยากให้ไปตรวจสอบ ซอยสุขุมวิท 101
 ระหว่างปุณณวิถี ซอย 3และ5 ตอนเย็นจะมีร้านตั้งขายของริมฟุตบาท แทบจะไม่มีทางเดิน เพราะต้นไม้ก็กินพื้นที่แล้ว เหลือช่องทางเดินแคบๆ"
09965,อยากให้ทำลูกระนาดตรงนี้ครับ เพราะรถเข้าออกซอยนี้เยอะ และวิ่งเร็ว ทำให้เกิดอุบัติเหตุทางโค้งด้วยความเร็ว
09966,อยากให้มากซ่อมแซม ฟุตบาทหน้าซอยรามคำแหง 136 อาจทำให้เกิดอันตรายได้
09967,รถที่จอดขอบฟุตบาทตลอดทางนี่คือจอดได้หรอ ถนน 2 เลน แต่จอดไป 1 เลน บอกไม่พบการจอดกีดขวางจราจรเหรอ
09968,แยกรัชดาท่าพระถนนแย่มากผุ้รับเหมาไม่ทำถนนให่เรียบร้อย ขับผ่านทุกวัน ที่งขาเข้าและขาออก
09969,"ร้องเรียน ที่ซอย วิภาวดีรังสิต 10
 มีอู่แท็กซี่ริมถนนลักไก่เอารถแท็กซี่มาจอดในซอยเป็นจำนวนหลายคัน ทำให้ผู้ใช้ถนนในซอยขับรถลำบาก คับแคบ ถนนแคบ เวลาขับสวนกันขับลำบากเนื่องจากมีแท็กซี่จอดขวาง"
09970,ปัญหาน้ำท่วมขัง ทุกครั้งที่ฝนตก จะมีน้ำท่วมที่ระบายไม่ได้ ก่อนหน้านี้เกิดจากท่อประปาแตก หลังจากนั้นทุกครั้งที่ฝนตก น้ำก็ท่วมตลอด ทางบ้านจะปิดทางทำเพื่อกันไม่ให้น้ำท่วมขังก็ไม่ได้ค่ะ เพราะไม่มีช่องทางระบายน้ำอยากรบกวนให้ช่วยเหลือด้วยค่ะ เพราะปัญหาสะสมมากกว่า 5 ปี เด็กๆที่ต้องอาศัยเดินผ่านทางไปโรงเรียนลำบาก วันไหนที่ฝนตกเยอะน้ำจะท่วมหนักและเดินผ่านเส้นทางนี้ไปโรงเรียนไม่ได้เลยค่ะ
09971,สายสื่อสารไม่ได้ใช้ทิ้งเลอะเทอะตลอดแนวและลงมาเกี่ยวรถหลังคาสูง
09972,อยากให้ซ่อมแซมฟุตบาทในส่วนนี้ด้วยครับ มีเศษอะไรเต็มไปหมด นักเรียน ประชาชน เดิน อันตรายนะครับ ส่วน ทั้งรถจักยานที่ต้องขี่ขึ้นบนฟุตบาท กลางคืนตรงนี้ก็มืด
09973,เนื่งจากตามเงินประกันที่ปิดไปคืนตอนนี้จนจะครบปีแล้วยังไม่รู้เลยจะได้คืนเมื่อไหร่ค่ะ
09974,ถนนพังหมดแล้วครับ มีคนแจ้งไปเยอะแต่ยังไม่มาทำสักที
09975,อยากให้ตัดต้นไม้ ต้นหญ้า ให้โล่ง สะอาด ปลอดภัย ช่วยมาทำให้หน่อยครับ เพราะเป็นทางเดียวที่จะเข้าบ้านได้ ทางไม่มีไฟเลย ต้นไม้ก็เยอะ ทางก็พัง
09976,ฝาท่อในซอยรามคำแหง 24 แยก 12 รั้วบ้านเลขที่ 15 แตกพัง
09977,"รถสารธารณะ สาย 27 คนขับกับกระเป๋ารถเมล์ สูบบุหรี่บนรถขณะให้บริการ , เปิดเพลงเสียงดัง และขับรถเร็ว น่าหวาดเสียว ดูเป็นอันตรายกับผู้โดยสาร"
09978,อยากทราบว่า จอดได้ หรือ จอดไม่ได้ ถ้าจอดได้มีเงื่อนไข วัน เวลา อย่างไรคะ
09979,บริเวณป้ายรถเมล์ ตรงข้ามซอยวัดสน สุขสวัสดิ์ มีรั้วเหล็กวางกั้นขวางทางเดิน
09980,ไฟส่องสว่างภายในซอยดับทั้งซอย ที่ซอยประชาราษฎร์บำเพ็ญ 1
09981,Traffy fondue แสดงหน่วยงานรับเรื่องผิดพลาด ส่งหมุดตำแหน่งหมุดเขตหนองจอก กทมไป แต่ขึ้นหน่วยงานของจังหวัดฉะเชิงเทรา
09982,มีหลุมขนาดใหญ่มากอยู่บริเวณถนนสี่แยกบีทีเอสตลาดพลู ตรงจุดที่กำลังทำอุโมงค์แยกตลาดพลูฝั่งรัชดาภิเษก จุดนี้มีความเสี่ยงในการเกิดอุบัติเหตุมากๆเพราะรถส่วนใหญ่ขับมาเร็วๆ ไม่รู้ว่ามีหลุมต้องชะลอหลบหลุมหรือเปลี่ยนเลนกันหมด ซึ่งหลุมมีขนาดใหญ่มากและ ไม่ได้มีแค่หลุมเดียวค่ะ ต้องหลบค่ะ ผู้ใช้รถขับมาประสบเหตุแบบหลีกเลี่ยงไม่ได้ก็ลงหลุมไปเรียบร้อยช่วงล่างของรถพังได้เลยนะคะ รบกวนผู้เกี่ยวข้องช่วยจัดการแก้ไขโดยด่วนค่ะ
09983,ทางเดินเท้าปากซอยสุขุมวิท21ซอย3 มีหลุมข้างท่อ เมื่อวานเดินแล้วเท้าตกไปค่ะ
09984,ติดปัญหาเรื่องอะไรหรอครับ? ผมแจ้งไปตั้งหลายเรื่อง แก้ไม่ได้ก็ควร แจ้งอัพเดท นี่ปล่อยเงียบทุกอย่าง
09985,งานปรับปรุงผิวจราจรสะพานสมเด็จพระปิ่นเกล้าล่าช้ามาก ดูไม่คืบหน้าเลยครับ ยังผ่านได้ไม่สะดวกต้องเบรครถก่อนจะข้ามช่วงรอยต่อสะพาน ควรเร่งงานโดยด่วน
09986,พบปัญหาโครงการของหมู่บ้าน the Passage Ramintra-Khubon มีบ่อบำบัดน้ำเสียที่ไม่ได้มาตรฐาน และได้ปล่อยน้ำเสียลงคลอง เป็นระยะเวลานาน ทำให้น้ำในคลองคู้บอนมีกลิ่นเน่าเหม็นมาก ซึ่งเบื้องต้นมีเจ้าหน้าที่จัดสรรที่ดินมีนบุรีมาตรวจเพียงแค่เห็นว่าบ่อบำบัดใช้งานได้โดยวัดจากมิเตอร์ไฟ ไม่ได้นำตัวอย่างน้ำ หรือวัดค่าจากการบำบัดน้ำไปตรวจสอบ และไม่มีการ take action ใดใดต่อไปค่ะ จึงอยากร้องเรียนให้ทีมงานผู้ว่าลงมาช่วยตรวจสอบหรือ take action ค่ะ
09987,ราวสะพานข้ามคลองชำรุด อันตรายต่อผู้สันจร รวมทั้งความสว่างไม่เพียงพอ หาหน่วยงานรับผิดชอบเข้ามาซ่อมแซม
09988,รพ เจริญกรุงประชารักษ์ แผนกกระดูกแพทย์ดีรอไม่นานแต่รอรับใบนัดหลังจากพบแพทย์นานมากคนไข้ทุกคนต้องมารอที่จุดเดียวคือเบอร์6 รอพบแพทย์ยังใช้เวลาน้อยกว่ารอใบนัดเป็นแบบนี้ทุกครั้ง พอไปตามก็จะพูดว่าทำไม่ทัน ถ้าทำไม่ทันทำไมไม่หาทางแก้ปัญหาให้เป็นระบบ เห็นเวลาของคนไข้ไม่มีความหมายหรือยังไงคะ
09989,แจ้งปัญหา เรื่องสายไฟขาดค่ะ ขาดหลายรอบต้องเอาเชือกโยนมัดกันเอง บางครั้งรถใหญ่ขับผ่านเกี่ยวสายไหขาดลงมา
09990,หน้าบ้านเลขที่ 90/29 สุขุมวิท 81 ฝาท่อมีการแตกหัก คนในซอยช่วยกันซ่อมแซมไปแล้วครั้งหนึ่ง แต่ก็พังอีก
09991,ฟุตบาทกับฝาท่อไม่เรียบตลอดช่วง ฟุตบาททรุด/ไม่สม่ำเสมอเป็นระยะ
09992,พอดีพึ่งทำถนนเสร็จรถวิ่งเร็วเป็นเขตชุมชนกลัวอันตราย
09993,ยังยังอยู่ที่เดิมเลย แค่มีเทศกิจมาถ่ายรูปโชว แค่นี้เองครับ
09994,มีเจ้าหน้าที่ เดินเก็บเงินค่าขยะตามบ้าน คะ ไม่ทราบว่า เจ้าหน้าที่จริงหรือไม่ มีใบเสร็จครบคะ แต่อยากให้เก็บผ่านทางแอป จะสะดวกกว่ามั้ยคะ ขอเสนอแนะคะ
09995,มีรถกระจกแตกจอดทิ้งหน้าที่ดินค่ะ จอดมาเป็นปีแล้วค่ะ
09996,ถนนหน้าตลาดใหม่ที่แจ้งไปครั้งก่อนเจ้าหน้าที่มาทำเรียบร้อยแล้วค่ะแต่เอายางมะตอยมาเทวันเดียวหลุดออกกลับมาเป็นหลุมเหมือนเดิมค่ะ
09997,สายสื่อสารระโยงระยาง รกมากครับ รบกวนช่วยตัดหรือจัดเก็บสายที่ไม่ใช้ออกไปด้วยครับ
09998,"บจ.ประยูรสิริ
 509 ซอยศูนย์วิจัย 4 ถนนพระราม 9
 แขวงบางกะปิ เขตห้วยขวาง กมท.10310
 086 8953858
 จ่ายภาษีที่ดินของบริษัทที่อยู่ในเขตลาดกระบังโดยฝากเงินเข้าบัญชี ธนาคารกรุงไทย 088-6-00170-6
 จำนวน 9,952.73 บาท
 เมื่อ 16/6/2565 ส่งอีเมล์ขอใบเสร็จ เมื่อ 17/6 ยังไม่ได้รับใบเสร็จ 
 ขอด่วนค่ะ"
09999,(ผิวถนนบริเวณหน้าปากซอยอัศวพิเชษฐ์ 19 เขตตลิ่งชันมีการกรีดจากงานระบบแล้วปิดหน้าผิวไว้ไม่ดี จนเป็นล่อง มาเกือบ 1 ปี ขณะนี้หน้าซอยนี้มีรถใหญ่ และเทเลอร์วิ่งผ่านไปมาตลอด ทำให้มีการกระแทก จนเริ่มทำให้บ้าน/อาคารอยู่ติดถนนนั้นสั่นสะเทือนจนเริ่มมีการร้าวบ้างแล้ว)
10000,"บจ.ประยูรสิริ
 509 ซอยศูนย์วิจัย 4 ถนนพระราม 9
 แขวงบางกะปิ เขตห้วยขวาง กมท.10310
 086 8953858
 จ่ายภาษีที่ดินโดยฝากเงินเข้าบัญชี ธนาคารกรุงไทย 088-6-00170-6
 จำนวน 9,952.73 บาท
 เมื่อ 16/6/2565 ส่งอีเมล์ขอใบเสร็จ เมื่อ 17/6 ยังไม่ได้รับใบเสร็จ 
 ขอด่วนค่ะ"
10001,เคยแจ้งจุดนี้ไปแล้ว แต่ไม่มีผู้รับผิดชอบเข้ามาดำเนินการแก้ไขให้เรียบร้อย จากเดิมอิฐตัวหนอนที่หลุดออกมาไม่มากจนตอนนี้พื้นที่ถูกน้ำเซาะเป็นร่องลึกมากกว่าเดิม ไม่ทราบว่าสำนักโยธาลาดกระบังทำอะไรอยู่
10002,แยกเพชรบุรี-อโศก รถติดมากทุกวันเลยค่ะ ไฟแดงนานมาก ไฟเขียวแปปเดียว มีรถที่ออกมาจากช่องซอยข้างรถไฟมั่วมาก ยิ่งทำให้ติดกว่าเดิมมากๆค่ะ
10003,ฟุตบาทปากซอยรามคำแหง 190(ม.รินทร์ทอง) หลังป้ายรถเมล์ พังมานานมากกกครับ
10004,"- รถจอดริมถนนในซอยพระราม 2 ซอย 50 หน้าฟิตเนส ติดอินเด็กซ์ลิฟวิ่งมอลล์ รถรอซ่อมอู่แถวๆนั้น จอดแช่ฝุ่นเครอะรถเลี้ยวเข้า-ออก มองลำบาก 
 - ถัดไปหน่อยก็ตั้งร้านขายข้าวบนฟุตบาท น้ำมันไรต่างๆก็ทิ้งลงท่อ พื้นก็เดินแล้วน้ำกระเด็นขึ้นจากพื้นฟุตบาท เห็นเค้าลือกันว่าจ่ายให้เทศกิจตลอด"
10005,"บริเวณทางขึ้นสะพานข้ามศูนย์ราชการแจ้งวัฒนะ มุ่งหน้าหลักสี่ 
 ผรม ก่อสร้างควรจะคืนพื้นที่จราจร เพื่อบรรเทาปัญหา จราจรติดขัด 
 เนื่องจาก ปัจจุบันเป็นพื้นที่ที่เก็บของ ของ ผรม"
10006,"- ปัญหาเสาไฟฟ้ารกรุงรัง น่ากลัว มีการดึงต่อเข้าบ้านเรือน พันตามต้นไม้ ซี่งอยู่ในซอยแคบ
 - พิกัด ซอยประชาชื่น 40
 - บ้านเลขที่ 62"
10007,สายไฟห้อยไม่เป็นระเบียบ ตรงอาคารด่านเก็บค่าผ่านทางบางเขน ติดมหาวิทยาลัยเกษตรศาสตร์ ถนนวิภาวดีรังสิต แขวงลาดยาว เขตจตุจักร กรุงเทพ 10900
10008,"ในคลองตานวย ในซอยร่มเกล้า 6/1 มีพื้นที่งอกออกมา เวลาเขตมาเก็บผักตบ ก็ไม่ช่วยเอาต้นไม้ที่งอกเกินออกมาออกไปด้วย ทำให้คลองตื้น แล้วจะสามารถเดินข้ามมาหากันได้แล้ว เนื่องจากอดีตที่ผ่านมา มีเหตุการณ์ ขโมยปีนเข้ามาในหมู่บ้าน โดยข้ามคลองมาแล้วปีน เลยอยากให้เขตมีนบุรี แก้ไขปัญหาดังกล่าวด้วยครับ
 
 แก้ไขแค่ฝั่งเดียว อีกฝั่งยังไม่ได้แก้ไขเลยครับ"
10009,เรื่องเดิม ช่วยเร่งดำเนินการค่ะ!!!!! เขตจตุจักร จ้าาา
10010,สายไฟห้อยตกลงมาเยอะมากค่ะคราวที่แล้วแจ้งไปแล้วแต่ว่าไปทำกันคนละจุด
10011,แจ้งมานานแล้ว โยธา ทวีวัฒนา ไม่ใส่ใจ หลุ่มจากไม่ถึงเมตร ตอนนี้ มอไซ ลงไปได้เป็นคัน
10012,"ขอรายละเอียดที่ชัดเจนของเรื่องที่ต้องการแจ้ง 1 ข้อความ ด้วยครับ
 
 **งดเว้นการให้ข้อมูลส่วนตัว ทั้งผู้แจ้งและบุคคลที่สาม**"
10013,ต้นไม้ใหญ่ล้มบริเวณหลังป้ายรถเมล์ ปากซอยวิภาวดีรังสิต 41 ไม่กีดขวางทางเดิน แต่อาจกีดขวางทางน้ำ อยากให้นำออกไปค่ะ
10014,"ขอรายละเอียดที่ชัดเจนของเรื่องที่ต้องการแจ้ง 1 ข้อความ ด้วยครับ
 
 **งดเว้นการให้ข้อมูลส่วนตัว ทั้งผู้แจ้งและบุคคลที่สาม**"
10015,จอดรถซื้อของจากถนน3 เลนส์เหลือใช้แค่2 เลนส์ รถติดยาว
10016,อยากให้มาจัดระเบียบลานจอดรถภายในสวนลุมพินีหน่อยครับ มาวิ่งออกกำลังกายในสวนลุมพินีตอนเช้า ลานจอดรถภายในสวนลุมพินีมีแต่รถคนงานก่อสร้าง รถคนที่มาออกกำลังกาย มาพักผ่อนไม่มีที่จะจอด รปภ.เข็นรถชนกันติดๆ ไม่รับผิดชอบ กั๊กที่ไว้ให้สำหรับคนที่จ่ายเงิน
10017,การจราจรติดขัดเพราะมีรถจอดอยู่ทางเข้าพุทธมณฑลสาย3 ตลอดเวลา ย้ำตลอดเวลา ลองมาดูได้ครับ ถนนมีแค่2เลน อีกทั้งยังมีรถที่ต้องกลับรถใต้สะพานมา ถนนมีป้ายห้ามจอดตลอดเวลาชัดเจนหลายป้าย ถนนมีขาวแดง ห่างจากป้อมจราจรประมาณไม่กี่สิบเมตร ปล่อยปะละเลยการปฏิบัติหน้าที่ ทำให้มีรถจอดตลอดเวลา ถ้ายังไม่ทำอะไร จะช่วยลงสื่อช่องใหญ่ๆให้ ขอบคุณครับ
10018,ไฟในซอยดับมา3อาทิตย์แล้วค่ะ ซอยหัวหมาก3 ทางเข้าคอนโดมืดมาก เกรงว่าจะเกิดอันตราย เนื่องจากซอยค่อนข้างเปลี่ยว แจ้งไปนานแล้วยังไม่มาดำเนินการให้
10019,อยากให้มาจัดระเบียบลานจอดรถภายในสวนลุมพินีหน่อยครับ มาวิ่งออกกำลังกายในสวนลุมพินีตอนเช้า ลานจอดรถภายในสวนลุมพินีมีแต่รถคนงานก่อสร้าง รถคนที่มาออกกำลังกาย มาพักผ่อนไม่มีที่จะจอด รปภ.เข็นรถชนกันติดๆ ไม่รับผิดชอบ กั๊กที่ไว้ให้สำหรับคนที่จ่ายเงิน
10020,แจ้งปัญหารถจอดบนฟุตบาท เป็นการจอดประจำครับ ประชาชนต้องลงมาเดินบนถนน
10021,ท่อการปะปาทำไม่เรียบร้อย ฝาท่อหาย ท่อทรายจากก่อสร้างอุดตัน
10022,แจ้งปัญหาสายสื่อสารพันบริเวณสะพานลอย ถนนพระรามที่2ขาเข้า บริเวณตรงข้ามหมู่บ้านอมรชัย4 รวมถึงสายสื่อสารที่ถูกตัดแล้วปล่อยทิ้งไว้ ห้อยลงมาถึงบริเวณฟุตบาท
10023,"บ้านพักปล่อยน้ำลงทางเท้าที่เเคบ เปียกนับปี ตะไคร้ขึ้น เดินยากอยู่เเล้ว ยิ่งเดินยากขึ้น 
 
 ฝากทีมงานจัดการด้วยครับ"
10024,ท่าเรือของโรงแรมkeneตรงข้ามวัดวรจันทร์ญาวาสมีแต่ขยะและผักตบชวา
10025,ขอให้ปรับปรุงผิวจราจร ซอยอนามัยงามเจริญ 25 แยก 2 ทางโค้ง ก่อนถึงหมู่บ้านคาซ่ายูเรก้า เนื่องจากเป็นหลุมเป็นบ่อ ยิ่งเวลาฝนตกน้ำท่วมขังเป็นอันตรายต่อผู้ที่สัญจรไปมาบริเวณดังกล่าว
10026,พบไฟแสงสว่างถนนพระรามเก้ายังเปิดอยู่เลยครับ ควรปิดได้แล้วครับ เราควรช่วยกันประหยัดพลังงานกันครับ
10027,ขอให้หน่วยงานที่เกี่ยวข้องมาดำเนินการซ่อมถนนให้กับทางเข้าบ้าน เนื่องจากหน้าฝนลำบากมาก เดือดร้อนมาเป็นเวลาหลายปีแล้วครับ ตอนนี้ถนนเข้าออกลำบากมาก
10028,แจ้งเรื่องสายไฟหย่อนมาถึงประตูทางเข้าบ้านรถเข้าออกไม่สะดวกอาจเกิดอันตราย
10029,รถย้อนศรออกจากซอยเจริญกรุง30 ที่เป็นซอยเข้าครับเดินรถทางเดียวครับ
10030,แผ่นปูนตรงสะพานชำรุด อาจจะทำให้หลุด/หล่นได้ ในภายหลัง
10031,ขอแจ้งปัญหาเรื่องถนนค่ะ ถนนรุกรัง ทำให้การเดินทางลำบาก เวลาฝนตก น้ำก็ขัง เป็นแบบนี้มาเป็นปีๆแล้วค่ะ
10032,กลิ่นเหม็นสารเคมีกำลังเข้ามาอีก2จุดด้านที่ติดกับบ้านเลขที่ 99/72 ซอยนางลิ้นจี่3 กลิ่นเริ่มเข้ามาทางชั้นลอยหลังบ้านและห้องครัว จะทำอย่างไรดีให้ปัญหานี้หมดไป
10033,"ทางเท้าชำรุดเกรงคนเดินจะได้รับอันตรายคับ บริเวณใต้สะพาน ชุมชนวัดตึก ซอยรามคำแหง39 แขวงพลับพลา เขตวังทองหลาง กทม บริเวณทางกลับรถ
 
 พื้นที่สำนักงานเขตวังทองหลาง"
10034,สวัสดีครับเมื่อเช้าไปตรวจสอบจุดที่แจ้งเรื่อง แก้ไขฟุตบาท ยังแก้ไขไม่ครบ
10035,สายไฟ สายสื่อสาร แน่นมากค่ะ ทั้งซอยสุขุมวิท81 ถ้าไฟไหม้จะลำบากนะคะ
10036,น้ำท่วมบริเวณซอยช่างอากาศอุทิศ16 -18 ก่อให้เกิดการเดินทางที่ยากลำบากไม่สามารถเดินเท้าได้ หากไม่ได้มีรถยนต์ หรือบางทีมอเตอร์ไซค์ก็ไม่สามารถขับผ่านได้ ทุกครั้งที่เกิดฝนตกไม่ว่าจะในซอยหรือบริเวณ ถนนช่างอากาศอุทิศเองก็เกิดน้ำท่วมตลอดทั้งสาย ปัญหานี้เกิดขึ้นมานานมาก สร้างความยากลำบากให้คนที่พักอาศัยอยู่บริเวณนี้เป็นอย่างมาก เกิดน้ำท่วมขังเกิดขยะที่อยู่ตามถนน ส่งกลิ่นเหม็น
